CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;32;40;20;800;62
01:00;26;29;14;640;47
02:00;26;65;7;530;36
03:00;27;65;8;560;39
04:00;31;48;17;640;57
05:00;40;53;33;830;90
06:00;51;46;75;1180;166
07:00;61;49;100;1170;215
08:00;68;59;136;1510;275
09:00;67;60;130;1460;265
10:00;56;77;78;1160;174
11:00;52;82;57;1170;138
12:00;65;69;102;1430;221
13:00;70;85;74;1360;184
14:00;52;91;59;1120;143
15:00;47;69;72;1280;156
16:00;50;60;66;1150;151
17:00;50;47;68;1120;154
18:00;54;39;67;1170;157
19:00;53;28;66;1520;153
20:00;49;31;59;1420;139
21:00;45;46;51;1240;122
22:00;47;49;61;1210;141
23:00;36;45;36;870;91
