CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;61;211;108;226
01:00;50;168;78;169
02:00;49;174;92;189
03:00;41;125;60;133
04:00;36;123;67;138
05:00;34;103;71;143
06:00;33;78;100;185
07:00;33;101;106;196
08:00;46;96;182;325
09:00;57;113;175;324
10:00;71;122;138;283
11:00;64;76;69;170
12:00;67;30;60;159
13:00;60;53;35;114
14:00;66;38;41;128
15:00;72;35;40;133
16:00;82;36;49;156
17:00;101;44;73;213
18:00;99;70;68;203
19:00;117;82;123;306
20:00;140;136;344;665
21:00;89;226;131;289
22:00;79;211;85;208
23:00;70;194;107;233
