CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;86;130;62;1610;180
01:00;66;127;26;1250;105
02:00;43;119;26;910;83
03:00;35;88;15;780;57
04:00;27;62;20;680;57
05:00;37;70;89;1130;172
06:00;56;74;145;1900;276
07:00;87;107;203;2450;396
08:00;113;134;133;2600;316
09:00;121;165;87;2360;253
10:00;126;162;79;1940;246
11:00;112;167;53;1510;193
12:00;110;116;43;1720;175
13:00;104;86;38;1770;161
14:00;114;52;45;1620;182
15:00;114;28;52;1880;192
16:00;119;35;58;1900;207
17:00;121;35;62;2930;215
18:00;113;43;52;2260;191
19:00;102;41;40;1270;163
20:00;101;65;58;1350;189
21:00;97;96;73;1520;207
22:00;85;113;52;1390;163
23:00;82;144;48;1270;155
