CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;39;59;35;92
01:00;39;62;45;107
02:00;24;59;18;51
03:00;22;47;16;47
04:00;20;29;12;38
05:00;27;23;27;67
06:00;46;24;65;145
07:00;69;26;211;390
08:00;82;50;283;513
09:00;79;67;271;493
10:00;89;64;270;502
11:00;50;65;75;164
12:00;57;66;70;164
13:00;69;59;98;218
14:00;55;49;79;175
15:00;46;41;43;111
16:00;60;33;80;181
17:00;65;32;97;213
18:00;74;35;126;266
19:00;66;46;115;242
20:00;70;49;118;249
21:00;69;65;104;227
22:00;54;74;70;161
23:00;51;73;52;130
