CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;92;85;224;1980;404
01:00;45;120;114;166;2600;299
02:00;36;135;131;107;2190;199
03:00;34;122;118;103;1930;192
04:00;33;125;120;129;2030;230
05:00;35;120;116;138;2080;245
06:00;37;123;118;187;2400;323
07:00;53;120;111;296;2640;506
08:00;75;115;102;387;3000;666
09:00;98;128;105;529;3300;906
10:00;99;136;107;451;3210;788
11:00;111;113;85;443;2800;787
12:00;101;67;45;321;1560;592
13:00;76;41;27;137;900;286
14:00;70;36;25;115;760;244
15:00;75;43;31;126;920;268
16:00;90;54;40;168;1190;346
17:00;101;67;50;249;1520;480
18:00;100;82;62;318;2180;585
19:00;96;74;58;282;2150;526
20:00;80;84;67;262;1890;480
21:00;85;80;70;294;2070;533
22:00;90;85;75;328;2460;591
23:00;73;85;78;258;2280;467
