CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;92;23;18;64;770;191
01:00;81;23;19;40;730;142
02:00;29;15;12;10;520;45
03:00;28;15;12;11;510;44
04:00;29;15;12;12;520;49
05:00;41;13;11;27;530;82
06:00;71;13;11;69;670;177
07:00;104;15;12;146;1110;326
08:00;103;17;14;141;1100;318
09:00;98;17;13;139;1050;309
10:00;83;18;12;102;850;239
11:00;66;18;12;62;630;161
12:00;60;17;12;61;630;153
13:00;59;17;12;51;620;137
14:00;64;16;11;52;640;143
15:00;76;16;11;65;680;175
16:00;79;15;12;66;750;179
17:00;93;16;12;80;820;214
18:00;98;18;12;94;860;241
19:00;96;17;12;80;820;218
20:00;115;19;13;119;1030;296
21:00;111;21;14;104;980;269
22:00;107;21;15;91;950;246
23:00;101;23;17;91;880;240
