CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;32;39;37;88
01:00;23;42;24;59
02:00;20;39;16;45
03:00;17;35;15;39
04:00;19;25;16;43
05:00;18;26;18;46
06:00;24;27;30;68
07:00;28;22;42;92
08:00;34;23;73;145
09:00;43;27;95;187
10:00;34;33;80;157
11:00;38;52;84;166
12:00;37;50;88;171
13:00;43;54;107;206
14:00;44;60;109;210
15:00;50;60;113;222
16:00;57;56;146;280
17:00;51;57;109;217
18:00;41;58;77;157
19:00;37;57;78;156
20:00;42;58;112;212
21:00;41;57;77;157
22:00;38;50;75;152
23:00;36;44;51;113
