CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;52;38;84;1000;186
01:00;41;34;24;33;480;90
02:00;46;17;13;22;510;78
03:00;48;19;15;24;530;83
04:00;39;20;16;21;470;70
05:00;33;28;24;24;510;68
06:00;47;35;31;41;500;108
07:00;59;34;29;56;660;143
08:00;75;47;38;92;910;213
09:00;51;23;19;61;700;143
10:00;61;17;12;86;740;190
11:00;64;19;14;116;870;238
12:00;65;28;22;117;940;243
13:00;58;32;26;109;940;223
14:00;52;35;25;65;660;150
15:00;62;40;28;82;810;187
16:00;66;41;30;77;740;183
17:00;71;40;28;84;830;198
18:00;75;40;28;78;860;193
19:00;85;44;31;93;1090;227
20:00;77;47;32;85;840;205
21:00;81;55;36;98;1020;230
22:00;84;64;42;136;1260;291
23:00;84;66;44;148;1460;309
