CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;37;69;22;71
01:00;39;25;21;71
02:00;14;25;5;21
03:00;22;9;7;33
04:00;17;7;7;29
05:00;37;52;24;73
06:00;53;48;58;142
07:00;73;41;150;301
08:00;69;51;132;271
09:00;61;75;95;206
10:00;61;62;91;200
11:00;68;34;113;241
12:00;87;55;158;329
13:00;94;76;186;377
14:00;84;94;153;317
15:00;82;114;156;319
16:00;84;80;140;298
17:00;77;84;103;235
18:00;75;101;100;228
19:00;76;114;112;248
20:00;71;118;114;246
21:00;59;106;66;158
22:00;49;119;51;127
23:00;52;139;61;145
