CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;165;128;135;2580;245
01:00;43;123;102;196;2560;342
02:00;37;130;109;174;2530;304
03:00;32;121;103;132;2300;234
04:00;33;103;88;101;1760;188
05:00;31;93;82;62;1550;126
06:00;29;99;88;84;1660;158
07:00;30;97;87;84;1650;158
08:00;39;99;90;162;2210;288
09:00;43;100;90;171;2300;305
10:00;45;98;88;160;2190;290
11:00;60;92;83;173;1920;325
12:00;56;96;87;134;1880;260
13:00;59;88;78;116;1740;236
14:00;62;77;69;115;1410;238
15:00;65;79;70;133;1520;267
16:00;76;91;78;175;2020;342
17:00;85;97;83;290;2960;529
18:00;82;110;96;264;2860;485
19:00;80;113;99;286;3250;515
20:00;75;123;110;272;2880;489
21:00;65;160;123;239;3020;430
22:00;60;167;120;227;2740;406
23:00;52;162;121;202;2610;361
