CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;61;32;20;36;580;112
01:00;42;32;24;15;350;61
02:00;27;52;22;11;350;40
03:00;16;18;12;8;270;25
04:00;16;12;12;11;270;29
05:00;22;8;8;14;330;40
06:00;44;10;10;35;460;94
07:00;73;14;14;85;700;198
08:00;63;20;16;58;590;148
09:00;72;26;18;65;670;167
10:00;78;32;18;71;800;183
11:00;59;26;14;48;560;130
12:00;63;22;14;48;580;133
13:00;52;24;14;42;460;112
14:00;53;38;20;39;470;109
15:00;67;22;12;47;630;135
16:00;61;26;12;40;580;118
17:00;64;26;12;44;580;127
18:00;82;28;14;59;790;168
19:00;92;38;18;68;930;193
20:00;112;32;16;92;1180;250
21:00;74;32;20;48;780;144
22:00;;24;18;;;
23:00;76;32;20;60;780;165
