CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;36;28;41;100
01:00;23;17;25;62
02:00;35;59;16;60
03:00;;31;;
04:00;29;49;15;52
05:00;25;25;15;48
06:00;36;46;30;82
07:00;50;29;57;137
08:00;60;30;81;182
09:00;70;46;141;285
10:00;66;35;100;218
11:00;76;58;174;342
12:00;65;65;133;266
13:00;72;73;157;310
14:00;73;67;173;337
15:00;70;78;188;357
16:00;88;101;229;437
17:00;84;80;197;385
18:00;85;82;231;437
19:00;76;84;168;332
20:00;65;62;125;256
21:00;48;57;73;160
22:00;47;46;66;148
23:00;44;37;64;141
