CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;30;26;34;700;80
01:00;56;188;160;115;2100;232
02:00;47;175;149;60;1760;137
03:00;42;169;138;40;1460;103
04:00;41;158;136;63;1690;138
05:00;41;176;150;73;1900;152
06:00;45;186;160;112;2120;214
07:00;50;177;152;195;2360;349
08:00;61;174;149;283;2540;494
09:00;50;183;155;181;2510;327
10:00;71;187;158;264;3000;476
11:00;77;188;160;221;2760;414
12:00;73;190;162;215;3040;402
13:00;70;176;152;185;2630;354
14:00;74;182;157;202;2770;383
15:00;72;162;140;190;2510;361
16:00;80;160;137;283;2780;513
17:00;70;170;146;230;2770;421
18:00;58;171;147;132;2230;259
19:00;51;115;98;111;1770;221
20:00;44;86;75;85;1430;173
21:00;43;82;69;77;1270;161
22:00;37;48;41;57;1020;123
23:00;28;31;27;35;710;81
