CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;21;29;950;75
01:00;19;35;12;490;37
02:00;14;22;8;380;26
03:00;14;18;9;360;29
04:00;13;11;9;360;28
05:00;16;10;13;390;35
06:00;22;12;18;410;49
07:00;19;8;20;490;49
08:00;24;25;33;740;75
09:00;32;17;54;950;114
10:00;33;23;48;860;105
11:00;25;26;53;920;106
12:00;29;25;45;840;98
13:00;29;43;48;920;102
14:00;31;33;50;1010;107
15:00;33;30;52;1030;112
16:00;31;31;42;860;95
17:00;33;28;41;840;97
18:00;26;29;43;800;92
19:00;32;34;39;850;92
20:00;30;32;38;810;88
21:00;27;32;40;890;89
22:00;34;28;42;910;98
23:00;34;28;36;810;89
