CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;47;43;27;570;70
01:00;26;40;39;24;470;62
02:00;35;131;122;78;1430;153
03:00;33;185;136;84;1510;161
04:00;27;148;115;59;1400;117
05:00;28;143;103;88;1400;162
06:00;33;130;95;121;1450;217
07:00;37;119;87;142;1800;253
08:00;48;106;90;236;2110;408
09:00;54;98;92;319;2450;541
10:00;70;129;99;292;1920;517
11:00;89;128;88;280;1790;516
12:00;56;78;62;114;990;230
13:00;48;61;48;92;880;188
14:00;39;37;28;69;580;145
15:00;47;40;30;79;640;168
16:00;60;48;36;119;960;242
17:00;89;57;42;206;1620;404
18:00;107;74;53;250;1920;490
19:00;90;85;70;233;1730;448
20:00;87;99;77;239;1860;453
21:00;69;92;74;183;1590;348
22:00;56;71;63;106;1120;218
23:00;50;66;58;86;1110;180
