CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;95;33;22;56;1030;182
01:00;88;36;25;53;900;170
02:00;74;27;21;63;730;170
03:00;64;25;20;55;620;149
04:00;49;25;22;43;450;115
05:00;48;25;23;50;400;123
06:00;60;29;24;104;550;218
07:00;78;38;28;144;780;299
08:00;85;39;29;131;850;285
09:00;98;29;22;106;1020;260
10:00;121;29;16;108;1270;287
11:00;107;20;12;71;1150;216
12:00;94;17;9;47;970;166
13:00;123;17;8;56;1300;208
14:00;109;15;8;47;1150;181
15:00;90;12;8;40;950;153
16:00;90;16;8;38;900;147
17:00;98;16;8;41;970;163
18:00;121;18;9;43;1270;187
19:00;141;23;11;51;1470;219
20:00;140;24;12;38;1500;196
21:00;120;33;17;43;1320;186
22:00;125;33;19;66;1350;226
23:00;126;36;22;88;1320;260
