CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;38;65;46;107
01:00;23;74;17;48
02:00;20;70;14;42
03:00;22;68;16;46
04:00;23;67;14;45
05:00;24;66;22;57
06:00;32;68;45;101
07:00;44;63;103;201
08:00;52;57;131;252
09:00;56;67;155;291
10:00;54;85;160;297
11:00;62;74;158;303
12:00;56;65;132;256
13:00;70;79;206;383
14:00;71;95;181;347
15:00;67;105;181;342
16:00;72;102;200;379
17:00;80;106;202;388
18:00;71;103;193;366
19:00;60;105;116;237
20:00;58;109;112;228
21:00;55;98;108;219
22:00;49;83;59;138
23:00;43;75;56;129
