CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;32;34;21;600;64
01:00;20;17;9;430;34
02:00;39;38;21;540;71
03:00;38;29;31;620;86
04:00;42;23;69;690;148
05:00;53;19;158;1390;294
06:00;70;30;165;1220;322
07:00;60;51;124;1110;249
08:00;75;68;122;1020;260
09:00;66;68;86;850;197
10:00;71;53;91;890;209
11:00;59;54;62;740;155
12:00;60;31;55;720;144
13:00;48;33;40;590;110
14:00;59;40;60;780;150
15:00;72;52;59;920;161
16:00;68;36;60;860;158
17:00;69;38;62;990;163
18:00;64;50;57;900;151
19:00;75;40;73;1140;188
20:00;67;39;42;1040;132
21:00;85;51;97;1300;233
22:00;75;41;68;1190;179
23:00;53;40;39;780;112
