CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;62;68;730;162
01:00;43;56;35;450;96
02:00;47;42;34;430;99
03:00;42;36;35;400;95
04:00;38;45;27;390;79
05:00;37;44;41;350;98
06:00;47;71;101;580;199
07:00;58;96;178;1030;330
08:00;60;103;189;1430;349
09:00;64;89;181;1190;340
10:00;87;78;195;1130;384
11:00;109;104;236;1360;470
12:00;100;102;175;1200;368
13:00;77;60;93;740;218
14:00;92;47;125;900;281
15:00;97;52;142;1190;313
16:00;96;52;126;1090;288
17:00;101;81;129;1130;297
18:00;99;81;130;1010;297
19:00;99;76;124;1100;287
20:00;94;79;127;1110;289
21:00;88;71;111;1130;256
22:00;70;59;71;840;177
23:00;65;70;77;860;181
