CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;41;14;550;34
01:00;10;10;5;280;17
02:00;8;8;5;270;16
03:00;9;18;4;270;14
04:00;8;12;4;250;14
05:00;11;8;8;270;23
06:00;17;6;13;350;38
07:00;35;5;48;700;107
08:00;46;23;68;1110;150
09:00;56;47;100;1900;208
10:00;51;61;105;1570;210
11:00;58;67;112;1790;229
12:00;57;84;102;1700;213
13:00;57;64;96;1690;204
14:00;64;73;105;1620;226
15:00;68;83;132;2290;270
16:00;73;63;161;2620;319
17:00;62;61;161;2790;308
18:00;62;81;128;2350;257
19:00;45;64;77;1480;163
20:00;35;53;49;1110;110
21:00;36;21;52;1150;115
22:00;29;36;36;830;84
23:00;20;28;22;600;54
