CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;72;76;44;41;870;134
01:00;57;68;47;28;620;100
02:00;46;45;31;27;540;86
03:00;45;46;32;41;720;106
04:00;40;45;32;38;540;97
05:00;39;42;29;65;530;138
06:00;49;43;30;126;730;240
07:00;57;48;32;148;960;283
08:00;71;55;40;169;1180;329
09:00;88;61;37;152;1250;319
10:00;87;54;27;126;970;278
11:00;109;46;16;109;890;273
12:00;100;32;11;78;680;218
13:00;92;26;10;54;630;173
14:00;113;30;11;67;720;214
15:00;112;28;10;75;800;225
16:00;107;29;10;58;690;194
17:00;120;28;11;71;980;227
18:00;122;29;12;68;880;223
19:00;127;36;14;83;840;252
20:00;156;57;19;135;1090;360
21:00;166;124;37;155;1480;401
22:00;131;89;42;102;1430;284
23:00;95;73;37;59;1020;184
