CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;92;81;42;800;105
01:00;39;78;70;28;590;81
02:00;34;70;63;19;540;63
03:00;30;59;54;16;480;55
04:00;31;57;55;18;470;58
05:00;37;62;52;23;470;72
06:00;47;69;51;60;590;137
07:00;63;69;52;118;900;243
08:00;71;81;53;143;1010;290
09:00;81;122;74;184;1170;362
10:00;73;163;84;175;1030;340
11:00;70;153;87;170;1040;331
12:00;78;166;85;180;1110;354
13:00;70;137;78;124;1020;259
14:00;82;290;98;139;1020;294
15:00;82;164;91;147;1190;306
16:00;78;133;84;127;1290;271
17:00;91;144;93;176;1540;360
18:00;74;134;95;123;1400;262
19:00;76;119;90;125;1350;267
20:00;71;135;101;121;1200;257
21:00;67;121;100;115;1250;243
22:00;61;117;101;87;1140;195
23:00;59;103;86;82;1040;185
