CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;54.8043;189.435;140.343;63.2052;1506.25;1430.02;151.809
01:00;36.2476;110.518;84.4411;15.4559;764.79;869.133;59.9609
02:00;27.6811;108.94;86.2343;8.14152;738.49;823.996;40.1688
03:00;31.4736;129.94;102.326;8.2011;883.95;831.49;44.0442
04:00;39.4864;137.626;107.619;16.0312;1007.38;865.604;64.0712
05:00;48.7937;145.954;113.993;35.2704;1145.44;914.519;102.841
06:00;51.3683;129.553;98.8459;54.2729;1179.59;943.074;134.631
07:00;69.3696;141.614;102.743;127.24;1524.37;1011.45;263.8
08:00;70.8224;129.537;87.6237;116.23;1248.01;1061.5;248.4
09:00;81.2446;145.033;96.2474;140.852;1433.79;1145.13;296.5
10:00;76.4164;124.366;80.6957;133.726;1148.1;1196.33;280.7
11:00;77.9;121.078;76.1716;143.77;1094.93;1222.7;297.6
12:00;73.9704;114.788;72.6999;129.077;1061.09;1229.42;271.2
13:00;77.181;104.68;66.8401;94.6418;1002.53;1211.55;221.8
14:00;81.2122;105.547;63.9118;107.018;861.3;1171.76;244.7
15:00;78.3044;99.1931;61.9748;101.718;902.64;1094.05;233.7
16:00;81.6495;113.731;71.6536;108.631;1059.56;1070.49;247.6
17:00;85.8129;123.207;79.081;134.533;1195.18;1040.67;291.4
18:00;84.7193;131.139;86.5861;135.36;1267.42;1055.58;291.5
19:00;88.463;146.202;96.1121;150.86;1426.87;1097.07;319
20:00;79.8996;147.771;100.419;156.171;1584.56;1162.51;318.5
21:00;70.2087;149.257;104.581;107.534;1321.24;1202.35;234.5
22:00;70.1694;175.961;124.656;111.641;1589.29;1293.34;240.8
23:00;57.8587;185.125;133.617;90.8751;1549.39;1374.19;196.7
