CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;20.0031;21.1696;15.6165;10.5791;351.036;576.434;36.1711
01:00;12.3734;18.7017;14.7396;5.65896;290.948;502.64;21.0499
02:00;17.4529;12.739;10.2956;8.68293;302.883;638.71;30.769
03:00;17.5927;6.97524;5.1675;8.07536;273.175;579.541;29.9756
04:00;21.9596;6.75017;4.941;6.74488;235.468;492.293;32.3143
05:00;23.8785;4.35;4;16.38;273.45;418.352;49.0052
06:00;38.472;5.40905;4.5;38.8544;437.418;382.181;98.0524
07:00;56.2337;6.59045;4.70905;61.597;677.799;385.878;150.624
08:00;52.2743;6.17797;4.70512;51.2839;545.005;391.462;130.941
09:00;78.5733;12.0764;9.00712;95.5541;756.272;437.684;225.083
10:00;79.5728;12.2217;9.35812;86.5688;782.18;497.596;212.454
11:00;57.1998;24.6155;10.9043;60.0915;551.128;532.34;149.39
12:00;;26.3742;10.8913;;;574.75;11.5825
13:00;44.1855;18.4375;8.32782;42.3225;435.66;597.923;109.228
14:00;58.8301;20.2762;9.00037;50.6774;528.657;610.957;136.667
15:00;51.9268;16.4582;8.06607;39.9566;503.567;586.067;113.204
16:00;46.3929;10.5988;8.67562;39.4579;472.74;575.743;107.091
17:00;70.4457;22.3194;18.263;74.9489;881.3;593.605;185.217
18:00;68.5996;31.0132;18.6579;65.6622;703.096;582.307;169.45
19:00;57.8146;39.2189;19.8682;55.7007;577.357;586.054;143.264
20:00;53.3844;30.2727;19.9037;49.8034;631.588;591.746;129.851
21:00;46.9057;31.5643;22.7768;35.3393;573.946;609.031;101.128
22:00;37.7233;29.6174;20.3214;24.5489;456.838;600.054;75.386
23:00;28.4352;27.7661;20.8162;19.6964;436.311;591.647;58.5622
