CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;62;172;251;447
01:00;20;116;18;49
02:00;19;75;14;41
03:00;33;50;28;76
04:00;47;39;49;123
05:00;52;39;82;178
06:00;62;45;133;267
07:00;81;45;234;440
08:00;89;50;319;577
09:00;87;60;171;349
10:00;96;60;213;421
11:00;98;69;234;457
12:00;82;84;171;344
13:00;56;81;88;191
14:00;69;65;114;243
15:00;81;66;165;333
16:00;92;68;279;520
17:00;96;90;255;486
18:00;80;92;249;462
19:00;91;111;295;543
20:00;84;130;295;536
21:00;94;136;473;820
22:00;87;141;412;718
23:00;63;161;247;441
