CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;73;214;407;4800;695
01:00;39;107;44;1390;105
02:00;36;81;39;1390;95
03:00;35;91;35;1480;88
04:00;35;93;32;1320;83
05:00;36;76;44;1310;102
06:00;39;72;85;1420;167
07:00;48;73;165;2080;300
08:00;52;98;177;2440;321
09:00;64;101;249;2770;443
10:00;62;116;216;2460;392
11:00;54;121;181;2300;331
12:00;59;174;157;2030;299
13:00;70;154;218;2420;403
14:00;59;206;191;2200;351
15:00;70;191;211;2430;392
16:00;77;181;256;2920;467
17:00;75;182;274;3080;493
18:00;79;166;324;3670;574
19:00;94;176;400;4080;706
20:00;88;182;408;4540;712
21:00;93;180;452;4500;785
22:00;90;178;524;5370;891
23:00;79;202;496;5680;837
