CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;86;90;42;149
01:00;91;92;42;153
02:00;38;57;21;69
03:00;29;49;19;57
04:00;31;55;21;62
05:00;44;38;43;109
06:00;60;42;113;230
07:00;70;60;162;316
08:00;78;76;137;285
09:00;93;85;139;304
10:00;108;95;143;327
11:00;94;93;87;225
12:00;100;94;67;200
13:00;103;67;72;213
14:00;87;38;66;186
15:00;108;35;85;235
16:00;129;45;83;253
17:00;116;38;69;219
18:00;127;45;83;252
19:00;152;53;92;291
20:00;129;51;70;234
21:00;132;49;87;262
22:00;138;66;110;304
23:00;108;81;63;201
