CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;4.17415;42.0212;54.8204;44.3011;80.1017;990.17;933.802;164.4
00:00;4.19893;37.3577;61.6438;49.9055;62.9371;840.56;942.064;133.5
01:00;4.22907;32.2622;65.3398;50.7669;36.8845;819.3;943.914;88.7
02:00;4.24314;29.8104;66.8053;51.7674;28.8095;829.51;943.729;73.8
03:00;4.23115;30.489;56.4057;46.7631;25.2739;849.14;943.194;69.2
04:00;4.20341;29.0728;61.1413;48.0126;29.1393;866.46;920.24;73.6
05:00;4.20595;37.2918;67.3955;52.1504;136.276;1003.62;912.98;245.6
06:00;4.38002;42.7375;64.4307;48.6189;172.806;1248.41;930.896;306.7
07:00;4.91489;65.4065;67.151;51.5471;294.307;1759.24;1027.03;515.1
08:00;5.43741;65.9284;64.0137;52.1423;334.664;2046.22;1177.74;579.396
09:00;5.76008;66.8397;69.8057;54.7687;309.562;1949.82;1319.05;541.809
10:00;5.94045;62.3229;69.9134;54.7439;206.766;1813.94;1442.11;379.806
11:00;5.66968;64.1657;69.78;53.3978;259.689;1756.24;1555.49;462.595
12:00;2.68877;49.8496;47.4523;38.2369;125.947;958.93;1567.05;242.985
13:00;1.97047;38.6729;32.4716;26.9121;80.374;658.86;1523.96;161.882
14:00;2.23758;47.3196;37.5448;28.8076;121.546;879.83;1477.89;233.805
15:00;2.74103;61.0901;47.791;35.8555;169.359;1019.44;1385.41;320.877
16:00;3.51842;62.4839;59.2132;46.0782;213.211;1376.77;1301.73;389.671
17:00;4.11662;60.6713;64.6659;51.2608;203.32;1447.14;1238.89;372.353
18:00;5.00611;68.4519;80.7522;64.2812;262.487;1784.75;1235.24;470.832
19:00;6.14103;78.6833;122;92.0151;330.841;2294.16;1302.48;586.255
20:00;6.34166;61.5609;98.676;81.0463;183.751;1754.48;1401.93;343.413
21:00;7.19673;64.7694;103.024;85.0192;228.307;1974.09;1566.33;414.897
22:00;7.87105;61.2468;115.052;95.8194;258.444;2040.51;1664.4;457.855
23:00;8.0985;42.6477;115.903;96.8022;80.2749;1345.82;1810.27;165.804
