CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;81;64;49;1220;156
01:00;71;57;48;1010;143
02:00;37;53;26;640;74
03:00;34;33;28;590;74
04:00;34;38;42;580;95
05:00;42;45;102;870;196
06:00;63;39;169;1620;319
07:00;81;59;183;2360;357
08:00;76;101;112;1340;246
09:00;85;105;99;1080;233
10:00;74;101;64;880;168
11:00;79;69;52;940;156
12:00;;42;;;
13:00;88;52;61;960;182
14:00;84;49;50;1100;160
15:00;97;37;70;1230;204
16:00;120;53;112;1900;291
17:00;111;42;101;2100;266
18:00;108;58;113;1890;280
19:00;110;38;113;1990;283
20:00;100;50;103;1350;258
21:00;98;62;100;1380;251
22:00;90;62;81;1150;213
23:00;83;81;64;1210;179
