CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;76;73;53;80;810;194
01:00;57;60;47;41;610;115
02:00;32;28;22;16;290;53
03:00;34;29;23;21;310;61
04:00;27;26;23;23;230;58
05:00;31;29;25;35;270;81
06:00;55;36;29;96;540;197
07:00;66;38;29;172;700;325
08:00;58;39;32;129;620;250
09:00;60;41;32;122;610;243
10:00;65;35;27;106;700;224
11:00;60;25;18;67;640;159
12:00;69;24;18;69;710;171
13:00;74;29;21;74;820;184
14:00;88;36;24;94;940;228
15:00;84;32;24;71;930;189
16:00;76;31;23;61;840;165
17:00;90;34;26;70;970;194
18:00;100;40;30;103;1080;253
19:00;123;47;34;131;1390;320
20:00;122;63;42;164;1360;370
21:00;111;76;46;151;1280;338
22:00;92;87;58;137;1030;298
23:00;70;75;57;55;770;151
