CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;75;64;49;1300;150
01:00;81;95;52;1220;161
02:00;54;64;27;1110;96
03:00;57;67;28;1170;101
04:00;51;63;23;1090;87
05:00;48;62;25;940;86
06:00;59;77;46;970;129
07:00;77;99;109;1200;244
08:00;70;84;89;1120;206
09:00;69;80;76;1070;186
10:00;66;71;51;990;144
11:00;55;68;34;920;107
12:00;64;53;41;900;127
13:00;72;59;45;910;142
14:00;77;51;55;930;161
15:00;62;48;31;860;109
16:00;73;55;46;890;143
17:00;73;51;39;900;133
18:00;70;48;36;890;124
19:00;76;52;46;910;146
20:00;71;48;40;900;134
21:00;61;57;27;910;103
22:00;65;57;31;910;112
23:00;66;54;31;920;114
