CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;65;111;101;93;770;207
01:00;53;104;97;68;610;155
02:00;38;46;44;37;430;93
03:00;35;46;43;22;390;68
04:00;37;53;50;33;410;87
05:00;44;55;51;29;480;88
06:00;50;80;69;83;550;176
07:00;74;104;91;202;870;383
08:00;72;91;81;158;840;315
09:00;64;71;65;113;740;235
10:00;89;79;72;173;1000;354
11:00;98;88;77;172;1160;360
12:00;86;74;66;183;1010;366
13:00;84;55;50;156;990;322
14:00;86;58;52;143;1000;305
15:00;93;63;56;152;1100;326
16:00;94;71;61;144;1100;315
17:00;85;69;61;128;1000;282
18:00;96;74;69;131;1120;296
19:00;111;85;78;159;1300;354
20:00;102;97;89;158;1230;344
21:00;98;104;97;154;1140;334
22:00;88;107;97;145;1060;310
23:00;77;110;100;131;920;277
