CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;49;80;70;155
01:00;30;57;20;61
02:00;27;52;13;46
03:00;25;57;13;46
04:00;23;42;9;37
05:00;23;41;13;43
06:00;34;40;45;102
07:00;40;52;71;148
08:00;49;39;98;199
09:00;49;29;95;193
10:00;52;65;119;232
11:00;47;48;96;193
12:00;49;41;69;154
13:00;44;42;60;136
14:00;;46;;
15:00;54;39;73;165
16:00;63;36;105;225
17:00;70;42;125;261
18:00;54;54;62;149
19:00;76;54;142;293
20:00;78;65;146;301
21:00;65;76;131;264
22:00;59;80;120;241
23:00;55;85;106;218
