CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;194;131;183;3040;321
01:00;55;92;67;120;2300;238
02:00;48;100;72;99;2180;200
03:00;42;102;73;89;2080;177
04:00;38;99;71;70;2100;144
05:00;42;93;64;107;1990;205
06:00;47;99;66;170;2160;306
07:00;52;93;63;201;2280;360
08:00;54;89;61;214;2400;380
09:00;63;100;61;228;2230;410
10:00;64;116;67;245;2390;440
11:00;70;94;67;227;2440;416
12:00;84;83;57;227;2400;431
13:00;72;80;49;169;1920;330
14:00;74;59;41;188;1830;361
15:00;84;64;44;222;1990;424
16:00;82;70;49;260;2270;479
17:00;91;81;58;307;2470;560
18:00;89;92;65;370;2800;654
19:00;80;129;94;403;3190;695
20:00;74;153;110;365;3480;631
21:00;61;180;127;322;3560;553
22:00;50;287;156;234;3080;407
23:00;46;198;133;228;3200;393
