CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;51.3465;21.218;11.8177;33.113;544.942;717.338;101.9
01:00;45.7191;16.0644;6.67379;18.6444;453.89;684.749;74.1
02:00;31.3493;26.2527;18.5836;19.1955;379.722;639.138;60.6
03:00;28.2194;28.346;13.9368;16.546;346.801;616.318;53.4
04:00;28.9054;30.37;15.1207;27.0893;351.183;572.739;70.3
05:00;32.5768;33.4773;21.5305;46.5602;392.586;511.355;103.8
06:00;37.3912;35.7931;18.0281;91.2555;571.323;478.168;176.9
07:00;65.2981;36.1289;22.4738;158.499;895.694;502.375;307.5
08:00;68.581;35.7438;14.1621;160.885;920.823;539.179;314.5
09:00;75.3015;33.9293;9.06891;140.646;862.925;590.132;290.1
10:00;76.0981;29.2929;10.3544;131.474;725.484;633.352;277
11:00;67.2845;19.63;;80.3931;535.486;656.938;190.2
12:00;67.8605;19.092;7.67215;72.5737;563.883;683.526;178.8
13:00;78.9288;19.314;8.14107;88.0493;670.276;718.237;213.4
14:00;77.942;19.3071;4.5779;80.0266;575.313;718.736;200.1
15:00;71.0339;26.2544;6.21495;75.926;568.064;677.782;187
16:00;71.3305;19.7429;7.08912;75.4064;615.353;639.598;186.5
17:00;77.1688;25.9738;13.029;78.525;682.01;616.984;197.2
18:00;75.9232;21.9111;11.6497;79.866;701.223;613.951;198
19:00;;23.6384;14.742;;;625.16;
20:00;60.2792;17.0004;13.2951;54.461;624.887;633.875;143.6
21:00;87.9188;19.7909;14.9006;75.1996;761.69;646.934;202.8
22:00;85.4675;24.4229;13.1407;88.7701;858.689;687.417;221.2
23:00;74.5836;32.5964;22.7804;81.3276;847.923;727.396;198.8
