CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;79;73;69;660;183
01:00;69;58;58;770;157
02:00;84;66;72;690;194
03:00;90;92;87;860;222
04:00;90;101;119;1120;271
05:00;89;98;133;930;291
06:00;84;106;159;990;327
07:00;103;168;282;1830;535
08:00;115;178;286;2100;552
09:00;106;137;162;1350;355
10:00;97;133;118;1000;277
11:00;100;120;109;1020;265
12:00;97;96;94;820;241
13:00;100;100;92;820;241
14:00;92;87;80;760;214
15:00;96;76;83;800;222
16:00;93;66;78;680;211
17:00;94;63;76;730;210
18:00;91;59;72;680;202
19:00;90;53;69;590;194
20:00;101;65;82;850;226
21:00;107;95;99;1030;257
22:00;102;84;93;1130;242
23:00;97;64;94;990;240
