CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;91;77;55;42;850;153
01:00;77;71;54;40;840;137
02:00;70;68;48;34;700;121
03:00;59;65;45;28;590;101
04:00;68;71;45;52;650;146
05:00;70;72;48;79;710;190
06:00;61;72;47;67;680;163
07:00;68;75;47;101;800;222
08:00;84;75;48;139;960;296
09:00;79;63;44;78;630;197
10:00;82;66;47;75;710;197
11:00;78;69;46;56;730;162
12:00;89;57;35;64;690;187
13:00;83;48;28;53;660;163
14:00;87;61;43;50;670;163
15:00;79;39;22;46;580;149
16:00;79;43;20;46;560;148
17:00;92;38;21;50;620;167
18:00;80;38;21;38;520;137
19:00;92;42;23;46;630;162
20:00;81;49;28;36;620;136
21:00;106;79;40;65;790;205
22:00;106;72;44;59;770;194
23:00;109;75;51;82;990;234
