CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;19.5966;71.3049;305.483;226.881;220.501;3058.22;2264.34;408.2
01:00;1.7246;31.0953;36.1609;30.6981;15.2335;324.933;728.993;54.3
02:00;2.00746;33.8718;56.4417;47.3672;14.3537;487.108;664.565;55.9
03:00;2.34551;33.876;70.6862;59.1275;13.1468;507.994;598.045;53.9
04:00;2.43888;31.1436;66.4838;56.0423;11.8444;423.646;548.364;49.1
05:00;2.44437;39.6942;73.4423;62.1379;31.5841;453.393;496.334;88
06:00;2.49743;54.4796;71.3925;60.4362;65.8606;575.277;459.923;155.2
07:00;2.8543;66.6271;74.3839;62.5961;122.811;859.53;509.874;254.2
08:00;3.19576;72.2078;73.0185;61.0606;139.005;928.17;570.006;284.6
09:00;3.3026;68.2314;74.1189;61.3638;111.487;816.08;631.4;238.6
10:00;3.78751;75.9509;83.9478;68.1541;135.221;907.33;683.927;282.6
11:00;3.95321;81.2812;87.485;70.1348;152.159;950.98;739.301;313.9
12:00;3.78544;78.2258;141.23;73.7887;139.229;891.31;797.759;290.9
13:00;3.5463;81.5236;324.76;96.2982;139.417;809.8;842.31;294.5
14:00;3.40473;76.8463;325.228;95.6358;128.482;791.66;869.358;273.1
15:00;3.13324;83.7123;243.346;85.6271;143.067;1027.34;890.334;302.4
16:00;3.37178;93.2566;239.005;84.0112;183.791;1026.55;902.631;374.2
17:00;4.14035;102.482;205.602;84.6191;232.966;1344.6;968.696;458.5
18:00;4.90185;111.87;137.38;84.6569;259.66;1567.74;1051.25;508.7
19:00;6.73232;98.155;139.395;110.39;253.226;1865.43;1165.55;485.1
20:00;9.28362;96.9716;172.295;138.288;249.225;2134.24;1320.92;477.8
21:00;12.6011;86.602;220.233;171.447;223.533;2282.76;1505.04;428.1
22:00;15.2445;84.7608;242.654;185.082;259.568;2854.45;1762.89;481.5
23:00;17.7962;76.1698;294.117;215.447;238.603;3007.28;2010.38;440.8
