CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;39.4838;62.0364;47.6886;17.591;526.082;585.323;66.4
01:00;25.2803;48.3223;38.5457;9.09167;412.2;566.489;39.2
02:00;22.6685;39.9002;32.4226;8.65868;338.167;547.019;35.9485
03:00;26.1236;40.9297;32.7978;9.68503;382.133;527.932;40.9722
04:00;22.2413;33.7996;26.7093;9.7318;312.56;494.935;37.1563
05:00;26.9999;31.5885;23.8581;15.9225;298.143;449.286;51.3
06:00;42.8209;39.3637;29.3211;43.0416;461.903;427.445;108.6
07:00;64.6652;54.658;39.1127;107.451;857.33;449.035;228.9
08:00;69.9882;61.6855;41.1836;130.596;896.44;495.304;269.5
09:00;64.4835;63.431;41.7527;101.563;670.519;527.149;219.7
10:00;63.9978;68.2992;44.3802;101.432;647.319;565.793;219
11:00;61.393;44.9736;27.4792;66.5704;505.762;581.247;163.1
12:00;55.7151;31.3958;18.7297;52.2524;440.949;597.296;135.6
13:00;58.8306;27.9528;16.5091;45.6336;445.82;615.755;128.6
14:00;59.1813;25.899;15.6231;49.597;445.289;613.679;135
15:00;62.8909;26.6935;15.7569;48.2676;445.315;562.177;136.6
16:00;56.2008;25.1616;15.5357;44.0922;449.658;506.329;123.6
17:00;65.5288;29.85;18.273;57.3984;562.873;492.873;153.2
18:00;68.005;30.2228;19.3725;50.8478;508.063;475.466;145.7
19:00;65.2811;31.9683;20.4618;51.4297;528.884;478.356;143.9
20:00;66.6489;37.9129;24.4758;50.8672;538.02;490.49;144.4
21:00;72.6892;49.3964;34.5419;67.4752;757.069;529.396;175.8
22:00;55.6481;53.6235;38.6871;39.7073;623.447;551.666;116.3
23:00;55.486;54.2813;39.3291;37.4291;638.148;575.77;112.7
