CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;48;34;760;98
01:00;34;31;18;620;62
02:00;58;66;70;1060;166
03:00;46;67;27;770;86
04:00;28;59;9;510;43
05:00;37;63;21;640;69
06:00;51;56;91;930;189
07:00;71;85;214;2040;398
08:00;74;128;170;1880;334
09:00;69;99;114;1510;242
10:00;74;67;101;1560;229
11:00;71;63;101;1380;226
12:00;71;63;92;1430;211
13:00;73;45;94;1230;216
14:00;69;35;85;1130;199
15:00;65;51;66;1080;166
16:00;69;47;81;1240;192
17:00;66;34;85;1440;197
18:00;74;45;104;1690;232
19:00;75;37;103;1290;232
20:00;78;48;98;1480;226
21:00;71;33;72;1300;181
22:00;68;54;66;1000;169
23:00;55;59;52;890;134
