CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;82;31;24;540;67
01:00;14;11;7;10;380;29
02:00;16;7;5;8;330;28
03:00;8;4;3;6;330;16
04:00;15;5;4;9;340;28
05:00;26;6;4;17;330;51
06:00;33;8;5;35;400;86
07:00;58;10;7;72;720;168
08:00;68;17;10;94;810;212
09:00;70;25;14;108;820;235
10:00;54;29;13;60;660;144
11:00;66;36;21;87;800;199
12:00;60;33;21;73;730;171
13:00;56;36;21;66;680;156
14:00;55;20;14;60;710;146
15:00;53;38;20;59;680;143
16:00;74;22;15;100;1040;228
17:00;68;23;16;76;860;184
18:00;71;31;22;93;980;212
19:00;76;38;26;98;1060;225
20:00;65;37;26;83;1060;191
21:00;53;44;29;58;750;141
22:00;54;53;25;61;900;147
23:00;40;92;44;34;660;92
