CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;63;30;23;31;550;110
01:00;66;29;23;28;530;108
02:00;51;37;34;38;670;108
03:00;40;35;34;21;550;72
04:00;37;33;32;25;500;75
05:00;39;34;33;55;560;122
06:00;44;38;35;111;730;212
07:00;61;45;40;240;1210;427
08:00;81;52;42;223;1360;423
09:00;93;69;45;174;1170;359
10:00;90;49;32;84;700;218
11:00;76;48;32;63;600;172
12:00;79;45;29;61;560;172
13:00;86;38;23;59;560;176
14:00;92;37;23;72;660;202
15:00;91;32;21;64;610;189
16:00;97;40;22;68;710;201
17:00;98;34;21;71;710;207
18:00;96;33;21;66;660;198
19:00;94;34;21;60;660;185
20:00;92;37;22;60;700;183
21:00;90;71;28;56;690;176
22:00;93;40;24;66;770;192
23:00;90;32;22;78;800;208
