CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;32;24;45;650;120
01:00;31;33;25;18;470;58
02:00;23;34;27;18;460;49
03:00;19;31;24;16;430;43
04:00;16;30;23;13;430;35
05:00;25;28;23;22;420;58
06:00;30;28;23;23;490;64
07:00;28;34;27;34;570;79
08:00;27;30;24;33;450;77
09:00;34;28;21;40;480;95
10:00;44;28;22;60;630;135
11:00;38;30;21;48;520;111
12:00;30;32;21;27;450;70
13:00;36;30;21;26;490;75
14:00;36;31;21;27;510;78
15:00;39;33;23;33;590;89
16:00;42;32;24;35;640;96
17:00;44;33;24;34;590;95
18:00;48;32;24;44;670;116
19:00;48;31;23;38;560;106
20:00;54;31;23;38;580;112
21:00;53;33;23;42;680;117
22:00;57;32;23;50;710;134
23:00;64;34;25;67;870;166
