CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;77;53;30;730;86
01:00;39;108;75;16;550;57
02:00;36;116;75;15;510;53
03:00;32;101;71;9;540;41
04:00;38;98;68;13;540;52
05:00;46;95;66;24;570;77
06:00;51;88;62;40;680;108
07:00;61;90;61;83;800;184
08:00;78;80;54;151;1070;309
09:00;79;80;55;178;1110;351
10:00;85;89;61;201;1110;391
11:00;77;89;61;165;960;329
12:00;72;105;71;153;980;305
13:00;71;93;64;113;840;243
14:00;82;111;76;142;1110;299
15:00;90;108;70;145;1130;311
16:00;86;99;66;149;1270;314
17:00;79;102;69;138;1190;289
18:00;104;94;65;195;1480;401
19:00;99;104;72;197;1340;401
20:00;86;113;76;153;1350;319
21:00;77;42;28;119;1250;258
22:00;60;46;31;52;1060;138
23:00;55;64;45;48;970;129
