CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;56;248;207;250;2550;438
01:00;45;222;191;126;1710;237
02:00;44;209;177;143;1690;262
03:00;40;213;175;116;1660;218
04:00;42;199;159;138;1560;253
05:00;43;190;154;138;1470;252
06:00;57;178;133;284;1710;491
07:00;88;165;123;492;2520;840
08:00;100;173;128;541;2730;926
09:00;105;184;137;525;2910;907
10:00;113;159;125;580;2960;1000
11:00;95;147;118;423;2090;742
12:00;88;128;99;299;1520;543
13:00;88;143;97;266;1170;494
14:00;75;168;99;199;900;379
15:00;66;133;93;155;970;303
16:00;91;179;123;362;1990;644
17:00;90;190;130;366;2170;650
18:00;107;223;153;457;3010;805
19:00;130;282;192;637;3820;1103
20:00;106;271;194;501;3540;871
21:00;97;267;196;455;3430;792
22:00;84;301;229;397;3490;690
23:00;72;286;233;343;3040;596
