CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;102;35;960;104
01:00;33;73;24;810;68
02:00;32;59;22;820;65
03:00;32;49;23;630;66
04:00;23;46;12;450;41
05:00;23;31;15;450;45
06:00;44;20;45;600;111
07:00;56;40;76;790;170
08:00;62;33;75;880;176
09:00;65;43;89;970;200
10:00;62;75;80;880;184
11:00;64;83;81;940;188
12:00;75;83;95;1010;218
13:00;71;89;75;840;184
14:00;73;78;93;930;215
15:00;75;77;98;1080;225
16:00;82;81;115;1320;257
17:00;79;91;98;1290;229
18:00;87;83;124;1290;275
19:00;79;96;108;1290;243
20:00;72;97;102;1230;227
21:00;71;92;85;1160;201
22:00;69;93;92;1260;209
23:00;66;101;76;1350;182
