CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;83;31;20;84;950;211
01:00;73;37;20;51;800;152
02:00;61;40;26;47;860;132
03:00;47;35;25;31;690;94
04:00;41;35;25;27;590;83
05:00;42;36;26;45;650;110
06:00;66;43;29;163;860;316
07:00;92;49;32;249;1370;473
08:00;95;58;35;216;1510;425
09:00;80;43;25;96;930;227
10:00;85;35;21;105;780;245
11:00;93;33;19;78;780;212
12:00;85;29;16;58;650;174
13:00;87;31;15;56;670;173
14:00;92;35;15;62;680;185
15:00;97;34;15;82;780;223
16:00;94;33;15;66;800;195
17:00;108;29;14;77;840;225
18:00;103;32;14;80;800;225
19:00;84;29;14;53;750;165
20:00;100;28;15;76;910;217
21:00;98;29;16;88;920;232
22:00;85;31;18;79;950;206
23:00;100;34;20;141;1240;315
