CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;75;139;77;1370;192
01:00;62;;33;1270;112
02:00;57;;19;1300;86
03:00;52;;19;1110;81
04:00;45;;17;880;71
05:00;44;;22;790;78
06:00;63;;62;1090;158
07:00;82;;158;1660;322
08:00;84;;161;1920;330
09:00;86;;165;1640;338
10:00;;;;;
11:00;83;;152;1630;316
12:00;80;;137;1460;288
13:00;92;;129;1400;289
14:00;92;183;119;1420;273
15:00;99;167;124;1600;287
16:00;103;157;144;1720;323
17:00;97;151;106;1610;258
18:00;123;136;187;2440;409
19:00;130;165;237;2280;492
20:00;124;190;255;2610;514
21:00;102;214;169;2190;360
22:00;95;179;147;1880;318
23:00;84;151;106;1560;245
