CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;41;173;101;196
01:00;36;161;112;208
02:00;18;27;10;34
03:00;21;24;16;47
04:00;22;24;15;46
05:00;24;24;20;55
06:00;36;27;51;115
07:00;45;47;105;207
08:00;54;67;177;324
09:00;55;77;136;263
10:00;45;66;85;174
11:00;49;59;91;187
12:00;39;53;66;139
13:00;50;49;67;152
14:00;56;42;75;171
15:00;62;33;81;185
16:00;65;36;65;164
17:00;79;39;89;214
18:00;89;49;135;296
19:00;122;65;463;830
20:00;104;170;386;695
21:00;79;174;240;446
22:00;56;179;173;321
23:00;48;186;126;241
