CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;41;132;78;160
01:00;39;171;68;144
02:00;36;192;91;176
03:00;35;203;65;135
04:00;33;199;77;152
05:00;31;203;56;118
06:00;35;208;100;188
07:00;41;199;119;223
08:00;43;210;159;286
09:00;42;200;149;270
10:00;47;192;172;310
11:00;55;207;180;332
12:00;53;218;134;258
13:00;50;202;130;249
14:00;46;196;111;216
15:00;49;177;113;222
16:00;51;159;101;205
17:00;56;142;137;265
18:00;55;123;160;299
19:00;57;125;164;308
20:00;54;137;160;298
21:00;50;129;134;254
22:00;53;125;154;289
23:00;45;142;105;206
