CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;61;108;99;52;770;140
01:00;86;161;118;138;1450;297
02:00;69;135;115;80;1150;191
03:00;61;126;119;56;1030;146
04:00;66;133;125;76;1120;181
05:00;65;143;132;101;1330;218
06:00;71;140;130;189;1430;360
07:00;87;144;127;287;1940;525
08:00;85;182;145;239;1960;450
09:00;101;215;162;269;2050;513
10:00;101;236;171;211;1830;424
11:00;116;230;158;197;1800;417
12:00;117;190;133;146;1320;340
13:00;101;147;101;103;830;258
14:00;111;142;96;116;880;288
15:00;113;134;93;119;960;294
16:00;118;126;83;120;1090;303
17:00;118;131;86;124;1050;308
18:00;118;146;99;142;1220;336
19:00;111;145;110;129;1130;309
20:00;107;141;108;128;1120;303
21:00;98;136;107;102;1030;255
22:00;84;118;103;90;1020;222
23:00;69;106;93;73;910;180
