CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;93;69;108;1070;258
01:00;78;74;91;1100;217
02:00;44;34;33;470;95
03:00;41;36;29;430;85
04:00;44;39;37;440;100
05:00;;40;;;
06:00;56;53;102;640;212
07:00;72;82;192;1200;365
08:00;70;92;180;1130;345
09:00;79;95;175;1110;347
10:00;84;90;134;950;289
11:00;72;63;83;750;199
12:00;82;63;75;780;196
13:00;89;54;68;720;193
14:00;111;77;119;890;292
15:00;104;64;95;910;249
16:00;114;66;116;970;292
17:00;116;58;106;990;277
18:00;108;63;95;1020;252
19:00;107;61;80;900;229
20:00;114;60;102;1000;270
21:00;116;67;115;1190;292
22:00;117;80;147;1320;343
23:00;109;88;159;1290;351
