CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;24;23;460;71
01:00;43;29;23;450;77
02:00;49;49;20;830;78
03:00;35;49;13;660;55
04:00;38;49;20;540;68
05:00;46;43;30;430;92
06:00;70;67;105;410;230
07:00;76;80;140;610;289
08:00;83;78;153;910;317
09:00;72;77;99;950;222
10:00;70;57;90;850;206
11:00;72;54;85;820;200
12:00;62;47;54;730;145
13:00;70;48;64;650;167
14:00;67;54;60;670;157
15:00;75;42;78;700;193
16:00;82;34;116;830;258
17:00;78;37;111;1000;247
18:00;67;35;86;1090;197
19:00;75;41;106;1160;235
20:00;66;34;80;1220;188
21:00;56;35;55;1120;139
22:00;46;30;40;950;108
23:00;42;23;32;680;91
