CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;66;45;72;173
01:00;43;42;34;94
02:00;19;20;14;40
03:00;22;12;14;42
04:00;23;12;16;45
05:00;28;13;22;60
06:00;53;25;74;164
07:00;66;40;128;260
08:00;73;47;159;314
09:00;77;71;160;320
10:00;80;79;145;300
11:00;83;80;133;286
12:00;81;76;112;251
13:00;70;62;91;206
14:00;80;64;93;221
15:00;72;54;84;199
16:00;83;58;115;257
17:00;84;58;93;225
18:00;86;45;115;260
19:00;84;49;103;241
20:00;76;48;76;190
21:00;76;43;94;219
22:00;70;53;97;217
23:00;73;53;97;219
