CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;104;91;62;680;153
01:00;50;94;85;40;570;108
02:00;27;79;79;17;280;50
03:00;27;67;64;18;280;51
04:00;27;46;43;17;270;49
05:00;36;38;35;29;270;75
06:00;49;24;24;57;310;132
07:00;69;24;22;111;740;235
08:00;80;28;24;168;920;332
09:00;97;24;24;171;880;354
10:00;60;36;24;91;450;194
11:00;57;24;22;79;370;174
12:00;62;31;26;87;420;191
13:00;62;35;19;68;360;161
14:00;66;28;19;71;410;172
15:00;61;24;13;65;330;157
16:00;76;26;16;88;530;206
17:00;84;19;13;119;720;262
18:00;109;28;22;177;1220;376
19:00;109;61;37;179;1130;379
20:00;112;92;55;217;1290;440
21:00;83;97;71;136;860;286
22:00;75;112;95;94;840;215
23:00;72;115;96;98;850;218
