CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;52;36;740;103
01:00;35;39;17;530;61
02:00;26;17;12;390;44
03:00;24;17;13;380;44
04:00;32;28;20;410;62
05:00;54;16;94;750;197
06:00;61;29;155;1740;297
07:00;67;58;156;1570;305
08:00;61;55;111;1000;230
09:00;68;61;108;920;233
10:00;65;73;88;930;199
11:00;63;60;94;910;206
12:00;65;39;90;880;202
13:00;70;42;90;900;207
14:00;71;40;87;870;204
15:00;72;44;81;910;195
16:00;72;28;70;830;180
17:00;78;24;85;1030;208
18:00;77;20;93;1100;219
19:00;84;32;109;1200;250
20:00;85;38;118;1290;265
21:00;86;38;175;1610;353
22:00;72;50;104;1270;229
23:00;59;63;79;1220;179
