CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;28;59;40;29;860;1211.25;73
01:00;29;36;28;41;830;1185;91
02:00;24;29;23;25;750;1078.75;63
03:00;27;23;18;27;720;990;68
04:00;20;17;13;16;640;908.75;43
05:00;23;14;12;19;630;836.25;52
06:00;24;27;21;31;780;806.25;71
07:00;27;28;22;54;890;773.75;109
08:00;33;37;29;76;1070;788.75;150
09:00;37;55;43;84;1240;840;165
10:00;40;61;48;90;1240;901.25;177
11:00;43;63;50;109;1460;993.75;210
12:00;49;59;48;106;1300;1076.25;211
13:00;55;59;47;117;1350;1166.25;235
14:00;61;52;41;133;1350;1237.5;264
15:00;63;50;34;153;1270;1285;295
16:00;69;56;35;178;1300;1313.75;341
17:00;60;63;39;152;1300;1321.25;292
18:00;64;68;38;170;1440;1346.25;324
19:00;55;74;44;116;1270;1322.5;232
20:00;61;89;53;177;1460;1342.5;331
21:00;53;87;54;151;1320;1338.75;283
22:00;39;67;46;70;1070;1303.75;146
23:00;30;74;51;43;970;1266.25;96
