CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;0.697469;62.2421;29.9592;23.877;50.6888;607.563;1014.79;140.007
01:00;0.505656;46.5215;30.9927;26.2383;38.0283;500.688;917.714;104.713
02:00;0.434024;34.2889;28.2642;25.0483;20.4241;453.711;829.622;65.6658
03:00;;31.7011;25.6107;24.0823;24.5271;376.32;714.747;69.3367
04:00;;;;;;;649.901;
05:00;;;;;;;584.418;
06:00;;;;;;;;
07:00;;;;;;;;
08:00;;;;;;;;
09:00;;;;;;;;
10:00;;;;;;;;
11:00;;;;;;;;
12:00;;;;;;;;
13:00;;;;;;;;
14:00;;;;;;;;
15:00;;;;;;;;
16:00;;;;;;;;
17:00;;;;;;;;
18:00;;;;;;;;
19:00;;;;;;;;
20:00;;;;;;;;
21:00;;;;;;;;
22:00;;;;;;;;
23:00;;;;;;;;
