CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;41;17;460;68
01:00;30;35;12;380;48
02:00;39;43;35;570;93
03:00;37;55;31;520;83
04:00;35;41;39;570;94
05:00;40;38;112;830;210
06:00;59;36;190;1500;349
07:00;70;62;139;1850;283
08:00;66;91;101;1300;220
09:00;81;80;105;1380;241
10:00;83;69;80;1040;205
11:00;72;46;53;760;153
12:00;81;28;66;850;182
13:00;74;32;53;760;155
14:00;68;29;54;780;150
15:00;93;30;97;1410;241
16:00;91;44;91;1390;231
17:00;87;33;84;1620;215
18:00;98;45;89;1610;235
19:00;69;42;52;870;148
20:00;80;31;58;1010;169
21:00;89;36;82;1090;214
22:00;72;42;57;890;159
23:00;;47;;;
