CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;49;31;61;670;145
01:00;49;48;31;52;600;128
02:00;38;48;36;33;520;89
03:00;36;46;34;27;430;76
04:00;37;47;36;26;430;76
05:00;40;45;35;39;450;100
06:00;48;51;37;90;690;184
07:00;57;57;42;156;1040;295
08:00;67;74;48;176;1300;335
09:00;74;90;57;168;1320;329
10:00;83;88;56;140;1000;295
11:00;72;67;42;86;810;202
12:00;;51;33;;;
13:00;69;70;24;69;;174
14:00;74;82;25;68;630;176
15:00;;93;30;;;
16:00;89;75;27;98;810;238
17:00;87;87;26;95;920;231
18:00;79;35;24;85;850;208
19:00;89;37;25;127;1030;282
20:00;80;34;25;116;990;256
21:00;78;45;29;131;1030;276
22:00;68;53;33;120;1000;250
23:00;63;52;33;98;940;210
