CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;89;84;38;660;107
01:00;25;77;67;19;460;52
02:00;21;62;61;14;440;42
03:00;20;61;57;12;390;38
04:00;22;57;55;13;390;42
05:00;31;61;52;19;420;60
06:00;49;71;56;48;540;121
07:00;77;136;73;112;910;248
08:00;92;172;82;150;960;321
09:00;88;158;85;138;970;300
10:00;83;198;96;138;940;293
11:00;90;123;84;144;940;310
12:00;75;138;81;86;810;207
13:00;92;221;101;126;1020;285
14:00;78;224;95;103;850;236
15:00;93;237;102;145;1050;315
16:00;97;171;88;147;1400;321
17:00;95;151;87;139;1360;308
18:00;93;190;93;136;1250;301
19:00;97;195;102;148;1220;322
20:00;83;165;96;132;1170;284
21:00;75;109;85;100;1010;228
22:00;56;83;75;49;760;131
23:00;54;78;73;47;690;125
