CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;71;44;44;137
01:00;63;43;40;123
02:00;62;52;28;102
03:00;52;43;27;91
04:00;52;37;31;99
05:00;64;33;48;135
06:00;96;44;187;382
07:00;106;65;248;486
08:00;117;77;249;496
09:00;103;93;143;319
10:00;112;93;140;326
11:00;98;85;101;251
12:00;95;82;66;194
13:00;;73;;
14:00;118;65;94;261
15:00;130;72;90;266
16:00;119;81;110;286
17:00;90;74;76;205
18:00;88;66;64;183
19:00;99;60;72;207
20:00;90;59;56;175
21:00;74;55;45;142
22:00;75;48;56;160
23:00;71;39;52;150
