CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;70;72;1150;152
01:00;66;214;172;2460;328
02:00;54;165;68;1650;155
03:00;48;131;33;990;98
04:00;;100;;;
05:00;42;92;41;1320;104
06:00;47;80;80;810;168
07:00;63;55;180;1420;338
08:00;77;82;240;2160;443
09:00;68;98;175;1290;336
10:00;67;78;161;970;310
11:00;65;71;178;1390;335
12:00;75;71;179;1290;348
13:00;74;74;192;1600;366
14:00;74;76;203;1850;383
15:00;78;90;231;1690;429
16:00;63;98;142;1350;277
17:00;71;84;175;1790;337
18:00;70;84;151;1580;300
19:00;63;90;133;1550;264
20:00;53;86;107;1330;216
21:00;60;80;154;1580;294
22:00;52;92;131;1400;252
23:00;42;80;64;980;138
