CZAS;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek węgla
00:00;36;27;710
01:00;42;34;460
02:00;40;33;960
03:00;40;32;670
04:00;55;42;890
05:00;81;56;1240
06:00;60;46;770
07:00;61;54;1200
08:00;58;50;880
09:00;75;61;820
10:00;66;51;740
11:00;52;40;630
12:00;37;26;610
13:00;32;22;610
14:00;30;18;590
15:00;30;18;690
16:00;28;20;620
17:00;30;20;590
18:00;30;20;760
19:00;37;22;990
20:00;39;25;1160
21:00;33;23;780
22:00;39;25;1200
23:00;35;26;920
